time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
69.34929,0,0,0,0,0,0
69.35334,0,0,0,0,0,0
69.35748,0,0,0,0,0,0
69.36121,0,0,0,0,0,0
69.36501,0,0,0,0,0,0
69.36944,0,0,0,0,0,0
69.3783,0,0,0,0,0,0
69.38276,0,0,0,0,0,0
69.38718,0,0,0,0,0,0
69.39104,0,0,0,0,0,0
69.39461,0,0,0,0,0,0
69.3988,0,0,0,0,0,0
69.40269,0,0,0,0,0,0
69.40678,0,0,0,0,0,0
69.41007,0,0,0,0,0,0
69.41499,0,0,0,0,0,0
69.41901,0,0,0,0,0,0
69.42332,0,0,0,0,0,0
69.42689,0,0,0,0,0,0
69.43018,0,0,0,0,0,0
69.43391,0,0,0,0,0,0
69.43795,0,0,0,0,0,0
69.44278,0,0,0,0,0,0
69.44707,0,0,0,0,0,0
69.4511,0,0,0,0,0,0
69.45589,0,0,0,0,0,0
69.45972,0,0,0,0,0,0
69.46296,0,0,0,0,0,0
69.46667,0,0,0,0,0,0
69.47009,0,0,0,0,0,0
69.47408,0,0,0,0,0,0
69.47788,0,0,0,0,0,0
69.48161,0,0,0,0,0,0
69.48518,0,0,0,0,0,0
69.48849,0,0,0,0,0,0
69.49225,0,0,0,0,0,0
69.49574,0,0,0,0,0,0
69.49949,0,0,0,0,0,0
69.5028,0,0,0,0,0,0
69.50643,0,0,0,0,0,0
69.51023,0,0,0,0,0,0
69.51386,0,0,0,0,0,0
69.5174,0,0,0,0,0,0
69.52078,0,0,0,0,0,0
69.52426,0,0,0,0,0,0
69.52782,0,0,0,0,0,0
69.53153,0,0,0,0,0,0
69.53522,0,0,0,0,0,0
69.53872,0,0,0,0,0,0
69.54232,0,0,0,0,0,0
69.54591,0,0,0,0,0,0
69.54935,0,0,0,0,0,0
69.5528,0,0,0,0,0,0
69.55621,0,0,0,0,0,0
69.55999,0,0,0,0,0,0
69.56376,0,0,0,0,0,0
69.56744,0,0,0,0,0,0
69.57052,0,0,0,0,0,0
69.57406,0,0,0,0,0,0
69.57774,0,0,0,0,0,0
69.58149,0,0,0,0,0,0
69.58516,0,0,0,0,0,0
69.58839,0,0,0,0,0,0
69.59215,0,0,0,0,0,0
69.59564,0,0,0,0,0,0
69.59943,0,0,0,0,0,0
69.60309,0,0,0,0,0,0
69.60665,0,0,0,0,0,0
69.61,0,0,0,0,0,0
69.61323,0,0,0,0,0,0
69.61625,0,0,0,0,0,0
69.61943,0,0,0,0,0,0
69.6235,0,0,0,0,0,0
69.62761,0,0,0,0,0,0
69.63163,0,0,0,0,0,0
69.63509,0,0,0,0,0,0
69.63853,0,0,0,0,0,0
69.64263,0,0,0,0,0,0
69.6463,0,0,0,0,0,0
69.64976,0,0,0,0,0,0
69.65332,0,0,0,0,0,0
69.65759,0,0,0,0,0,0
69.66161,0,0,0,0,0,0
69.66541,0,0,0,0,0,0
69.66911,0,0,0,0,0,0
69.67368,0,0,0,0,0,0
69.67775,0,0,0,0,0,0
69.68138,0,0,0,0,0,0
69.68507,0,0,0,0,0,0
69.68958,0,0,0,0,0,0
69.69378,0,0,0,0,0,0
69.69716,0,0,0,0,0,0
69.70049,0,0,0,0,0,0
69.70531,0,0,0,0,0,0
69.70895,0,0,0,0,0,0
69.71243,0,0,0,0,0,0
69.71616,0,0,0,0,0,0
69.72028,0,0,0,0,0,0
69.72462,0,0,0,0,0,0
69.72808,0,0,0,0,0,0
69.73189,0,0,0,0,0,0
69.73601,0,0,0,0,0,0
69.74013,0,0,0,0,0,0
69.74354,0,0,0,0,0,0
69.74697,0,0,0,0,0,0
69.75095,0,0,0,0,0,0
69.75485,0,0,0,0,0,0
69.75842,0,0,0,0,0,0
69.76199,0,0,0,0,0,0
69.76712,0,0,0,0,0,0
69.77233,0,0,0,0,0,0
69.77609,0,0,0,0,0,0
69.77974,0,0,0,0,0,0
69.78424,0,0,0,0,0,0
69.78806,0,0,0,0,0,0
69.79185,0,0,0,0,0,0
69.79528,0,0,0,0,0,0
69.79948,0,0,0,0,0,0
69.80323,0,0,0,0,0,0
69.80669,0,0,0,0,0,0
69.81049,0,0,0,0,0,0
69.81495,0,0,0,0,0,0
